date,石門(mm),霞雲(mm),高義(mm),嘎拉賀(mm),玉峰(mm),鎮西堡(mm),巴陵(mm),石門水庫流量(cms),temperature (C),precipitation (cm),evapotranspiration (CMSD),season
2009-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13,10.83,0.0,5.16,12
2009-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,12.33,0.0,5.27,12
2009-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,11.83,0.0,4.71,12
2009-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94,12.83,0.0,4.64,12
2009-12-12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.75,11.03,0.018529999999999998,3.81,12
2009-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,11.23,0.0,3.59,12
2009-12-14,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.02,10.43,0.09265,3.16,12
2009-12-15,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.57,10.53,0.023620000000000002,2.96,12
2009-12-16,21.0,11.0,4.0,7.0,2.0,4.0,5.0,9.07,6.13,0.62535,2.08,12
2009-12-17,8.0,12.0,10.0,12.0,10.0,11.0,11.0,10.78,4.13,1.11023,3.73,12
2009-12-18,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.69,2.43,0.0343,5.39,12
2009-12-19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.68,1.23,0.0218,4.97,12
2009-12-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.66,1.83,0.01708,5.17,12
2009-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82,2.63,0.0,5.46,12
2009-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59,6.53,0.0,7.08,12
2009-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,8.13,0.0,7.85,12
2009-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.41,9.83,0.0,8.76,12
2009-12-25,5.0,1.0,1.0,1.0,2.0,2.0,1.0,8.59,8.93,0.15694000000000002,8.17,12
2009-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,5.43,0.0,6.1,12
2009-12-27,16.0,16.0,8.0,4.0,4.0,2.0,4.0,8.58,6.93,0.6034,6.4,12
2009-12-28,16.0,11.0,11.0,10.0,13.0,14.0,11.0,13.35,2.63,1.22206,5.46,12
2009-12-29,3.0,2.0,0.0,0.0,1.0,0.0,0.0,8.96,5.73,0.051149999999999994,6.72,12
2009-12-30,11.0,12.0,10.0,11.0,12.0,10.0,8.0,11.88,5.83,1.05202,6.76,12
2009-12-31,2.0,5.0,4.0,6.0,9.0,6.0,7.0,12.61,3.63,0.5839699999999999,5.84,12
2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.89,6.13,0.0,6.94,1
2010-01-02,26.0,13.0,7.0,5.0,9.0,8.0,6.0,12.04,7.53,0.8694199999999999,7.6,1
2010-01-03,19.0,16.0,18.0,19.0,22.0,30.0,18.0,24.25,5.83,2.2564,6.8,1
2010-01-04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.38,8.4,0.00817,8.04,1
2010-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.15,5.8,0.0,6.79,1
2010-01-06,7.0,4.0,2.0,4.0,4.0,3.0,3.0,12.36,5.13,0.34764,6.5,1
2010-01-07,14.0,14.0,7.0,5.0,6.0,9.0,7.0,13.62,4.23,0.8714699999999999,6.12,1
2010-01-08,19.0,27.0,17.0,18.0,19.0,21.0,16.0,24.01,4.03,2.0476400000000003,6.04,1
2010-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.43,7.63,0.0,7.65,1
2010-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.82,8.83,0.0,8.27,1
2010-01-11,4.0,0.0,1.0,2.0,0.0,1.0,2.0,15.68,6.43,0.11311,7.08,1
2010-01-12,12.0,9.0,9.0,12.0,8.0,14.0,11.0,15.57,0.23,1.15964,4.67,1
2010-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.73,1.83,0.0,5.21,1
2010-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,3.03,0.0,5.65,1
2010-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.93,0.0,6.41,1
2010-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.24,7.7,0.0,7.69,1
2010-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33,7.9,0.0,7.79,1
2010-01-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.46,10.9,0.018529999999999998,9.43,1
2010-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,12.6,0.0,10.5,1
2010-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41,13.3,0.0,11.0,1
2010-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,11.3,0.0,9.67,1
2010-01-22,13.0,4.0,0.0,3.0,3.0,2.0,3.0,10.33,5.8,0.28851,6.79,1
2010-01-23,3.0,3.0,0.0,0.0,1.0,1.0,1.0,9.57,5.2,0.11398,6.53,1
2010-01-24,8.0,5.0,2.0,3.0,5.0,2.0,3.0,10.44,8.5,0.31994,8.09,1
2010-01-25,26.0,16.0,11.0,10.0,10.0,13.0,9.0,14.21,6.6,1.26382,7.15,1
2010-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.63,6.53,0.0,7.12,1
2010-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.48,9.73,0.0,8.75,1
2010-01-28,0.0,0.0,1.0,1.0,2.0,0.0,1.0,9.76,10.23,0.05011,9.04,1
2010-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.63,0.0,8.7,1
2010-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35,9.33,0.0,8.53,1
2010-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35,11.53,0.0,9.81,1
2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,10.03,0.0,9.77,2
2010-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72,8.33,0.0,8.76,2
2010-02-03,4.0,1.0,0.0,0.0,0.0,0.0,0.0,7.07,7.43,0.03016,8.27,2
2010-02-04,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06,7.33,0.02616,8.22,2
2010-02-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82,7.43,0.01308,8.27,2
2010-02-06,12.0,11.0,12.0,17.0,15.0,25.0,18.0,7.94,8.03,1.8282700000000003,8.6,2
2010-02-07,13.0,11.0,14.0,15.0,15.0,18.0,15.0,15.36,8.23,1.52677,8.71,2
2010-02-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.34,10.73,0.01708,10.2,2
2010-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.61,11.73,0.0,10.9,2
2010-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64,13.83,0.0,12.4,2
2010-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19,13.13,0.0,11.9,2
2010-02-12,5.0,5.0,9.0,8.0,8.0,18.0,7.0,8.02,2.53,1.1049099999999998,5.98,2
2010-02-13,43.0,24.0,13.0,11.0,15.0,9.0,16.0,18.47,3.33,1.4433700000000003,6.31,2
2010-02-14,3.0,0.0,0.0,0.0,1.0,0.0,0.0,18.49,7.13,0.016989999999999998,8.11,2
2010-02-15,22.0,17.0,5.0,1.0,2.0,5.0,3.0,14.85,4.83,0.64669,6.97,2
2010-02-16,64.0,54.0,41.0,37.0,38.0,41.0,36.0,46.29,2.33,4.255520000000001,5.9,2
2010-02-17,55.0,49.0,39.0,33.0,38.0,37.0,39.0,95.15,2.63,3.9305800000000004,6.02,2
2010-02-18,32.0,37.0,32.0,32.0,35.0,36.0,31.0,113.82,1.13,3.44405,5.43,2
2010-02-19,62.0,60.0,49.0,56.0,59.0,69.0,52.0,192.93,1.23,6.09207,5.47,2
2010-02-20,3.0,9.0,3.0,3.0,3.0,2.0,3.0,141.64,3.83,0.36572,6.52,2
2010-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.95,6.93,0.0,8.0,2
2010-02-22,0.0,0.0,2.0,2.0,2.0,3.0,1.0,58.93,7.03,0.18691,8.06,2
2010-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.74,10.03,0.0,9.77,2
2010-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.21,11.53,0.0,10.7,2
2010-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.61,12.83,0.0,11.6,2
2010-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.17,15.03,0.0,13.3,2
2010-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.43,11.93,0.0,11.0,2
2010-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,13.73,0.0,12.3,2
2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54,14.93,0.0,15.1,3
2010-03-02,3.0,2.0,1.0,0.0,1.0,1.0,1.0,15.18,11.03,0.10507,11.9,3
2010-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.43,12.03,0.0,12.6,3
2010-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.18,13.93,0.0,14.2,3
2010-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,13.53,0.0,13.9,3
2010-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88,13.73,0.0,13.6,3
2010-03-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17,5.03,0.00327,6.95,3
2010-03-08,2.0,1.0,0.0,0.0,0.0,0.0,0.0,15.67,6.53,0.023620000000000002,7.21,3
2010-03-09,42.0,26.0,24.0,18.0,21.0,21.0,21.0,25.39,2.13,2.22257,5.02,3
2010-03-10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,21.98,-0.77,0.010450000000000001,5.43,3
2010-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.45,5.33,0.0,8.22,3
2010-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.47,10.33,0.0,11.4,3
2010-03-13,33.0,12.0,11.0,18.0,12.0,20.0,11.0,19.89,9.93,1.6559899999999999,11.1,3
2010-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.24,14.53,0.0,14.7,3
2010-03-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.02,14.13,0.02035,14.4,3
2010-03-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.03,5.43,0.02035,8.27,3
2010-03-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.02,7.73,0.00327,9.61,3
2010-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.17,10.63,0.0,11.6,3
2010-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.02,12.93,0.0,13.4,3
2010-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,14.43,0.0,14.7,3
2010-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27,12.73,0.0,13.2,3
2010-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.45,14.03,0.0,14.3,3
2010-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.69,15.33,0.0,15.5,3
2010-03-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78,12.13,0.00327,12.7,3
2010-03-25,13.0,8.0,3.0,3.0,3.0,7.0,3.0,10.1,4.43,0.5648399999999999,7.17,3
2010-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41,5.13,0.0,8.11,3
2010-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78,8.53,0.0,10.1,3
2010-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08,7.63,0.0,9.55,3
2010-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,10.83,0.0,11.4,3
2010-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,12.43,0.0,11.5,3
2010-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,13.03,0.0,10.7,3
2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,14.03,0.0,11.8,4
2010-04-02,10.0,10.0,9.0,9.0,14.0,5.0,8.0,10.21,7.63,0.80022,6.89,4
2010-04-03,3.0,2.0,1.0,3.0,2.0,4.0,3.0,8.59,8.13,0.29603999999999997,11.3,4
2010-04-04,3.0,1.0,0.0,0.0,0.0,0.0,0.0,9.83,9.93,0.026890000000000004,12.7,4
2010-04-05,9.0,5.0,1.0,1.0,0.0,2.0,1.0,9.49,10.93,0.22398,12.8,4
2010-04-06,28.0,21.0,9.0,6.0,8.0,11.0,8.0,10.15,11.53,1.1684899999999998,13.5,4
2010-04-07,6.0,1.0,2.0,4.0,1.0,2.0,4.0,13.96,6.83,0.24394,10.4,4
2010-04-08,43.0,30.0,28.0,27.0,29.0,34.0,30.0,17.26,7.83,3.1096,11.1,4
2010-04-09,4.0,8.0,7.0,10.0,9.0,15.0,5.0,41.65,8.13,1.05258,11.3,4
2010-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.54,11.93,0.0,14.4,4
2010-04-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.48,12.93,0.009049999999999999,15.3,4
2010-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.41,16.53,0.0,19.1,4
2010-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.35,9.23,0.0,12.1,4
2010-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.82,11.33,0.0,13.9,4
2010-04-15,15.0,8.0,6.0,5.0,9.0,8.0,5.0,11.97,6.03,0.73083,9.87,4
2010-04-16,3.0,2.0,2.0,2.0,2.0,4.0,2.0,12.08,5.83,0.27663000000000004,9.74,4
2010-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97,10.83,0.0,13.4,4
2010-04-18,8.0,3.0,2.0,3.0,2.0,1.0,3.0,9.56,12.13,0.22754,14.6,4
2010-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.96,15.7,0.0,18.2,4
2010-04-20,0.0,43.0,0.0,0.0,0.0,0.0,0.0,12.86,16.23,0.73444,18.7,4
2010-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,17.23,0.0,19.9,4
2010-04-22,0.0,10.0,23.0,0.0,8.0,0.0,3.0,9.35,16.03,0.44329999999999997,18.5,4
2010-04-23,11.0,8.0,12.0,7.0,12.0,17.0,8.0,11.49,7.53,1.18282,10.9,4
2010-04-24,2.0,3.0,0.0,1.0,2.0,1.0,1.0,11.83,7.23,0.13642,10.7,4
2010-04-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.82,11.23,0.036699999999999997,13.8,4
2010-04-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.11,13.4,0.00327,15.8,4
2010-04-27,15.0,12.0,4.0,3.0,4.0,3.0,3.0,12.5,9.63,0.50825,12.5,4
2010-04-28,19.0,13.0,8.0,9.0,11.0,17.0,8.0,15.66,11.23,1.2915800000000002,13.8,4
2010-04-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.29,12.73,0.036699999999999997,15.1,4
2010-04-30,7.0,6.0,9.0,16.0,14.0,21.0,15.0,16.74,11.63,1.50235,14.1,4
2010-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.31,14.33,0.0,18.4,5
2010-05-02,0.0,0.0,14.0,9.0,10.0,0.0,2.0,13.68,15.23,0.37105,19.4,5
2010-05-03,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.68,16.13,0.0218,20.5,5
2010-05-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.51,15.63,0.00327,19.9,5
2010-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,16.83,0.0,21.4,5
2010-05-06,8.0,2.0,0.0,0.0,1.0,0.0,0.0,11.24,16.23,0.06749999999999999,20.6,5
2010-05-07,15.0,10.0,6.0,6.0,10.0,8.0,6.0,9.87,13.93,0.79975,17.9,5
2010-05-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.44,13.83,0.02035,17.8,5
2010-05-09,5.0,1.0,0.0,0.0,0.0,0.0,0.0,11.63,14.93,0.03343,19.0,5
2010-05-10,30.0,18.0,4.0,3.0,3.0,3.0,3.0,12.0,12.03,0.6526000000000001,15.9,5
2010-05-11,10.0,2.0,0.0,0.0,0.0,0.0,2.0,13.99,11.13,0.08496000000000001,15.0,5
2010-05-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34,13.43,0.00327,17.4,5
2010-05-13,2.0,4.0,4.0,1.0,0.0,0.0,0.0,11.66,14.93,0.12607000000000002,19.0,5
2010-05-14,4.0,1.0,0.0,0.0,0.0,0.0,0.0,8.75,13.23,0.03016,17.2,5
2010-05-15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.3,13.63,0.0218,16.1,5
2010-05-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.62,15.33,0.01708,15.5,5
2010-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21,17.13,0.0,14.7,5
2010-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83,18.33,0.0,13.2,5
2010-05-19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84,18.83,0.00654,11.2,5
2010-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,18.23,0.0,8.85,5
2010-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86,18.53,0.0,7.43,5
2010-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,19.13,0.0,6.33,5
2010-05-23,76.0,63.0,30.0,29.0,41.0,46.0,31.0,20.14,15.43,4.37016,4.13,5
2010-05-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.43,14.43,0.036699999999999997,18.5,5
2010-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,17.33,0.0,22.0,5
2010-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68,17.63,0.0,22.4,5
2010-05-27,1.0,4.0,2.0,9.0,0.0,1.0,5.0,10.41,15.13,0.33665,19.3,5
2010-05-28,2.0,1.0,3.0,4.0,5.0,3.0,2.0,9.69,17.03,0.28635,21.6,5
2010-05-29,99.0,78.0,50.0,39.0,53.0,31.0,52.0,67.51,15.03,4.77598,19.2,5
2010-05-30,29.0,15.0,13.0,11.0,10.0,8.0,11.0,51.9,12.23,1.12602,16.1,5
2010-05-31,0.0,0.0,1.0,1.0,1.0,4.0,1.0,35.92,14.03,0.18973,18.0,5
2010-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.13,13.83,0.0,18.7,6
2010-06-02,16.0,15.0,17.0,17.0,23.0,20.0,20.0,21.33,12.03,1.84256,16.7,6
2010-06-03,50.0,34.0,30.0,22.0,35.0,32.0,25.0,48.14,12.83,3.0489299999999995,17.5,6
2010-06-04,20.0,9.0,1.0,9.0,2.0,12.0,7.0,68.36,13.73,0.9121699999999999,18.5,6
2010-06-05,8.0,6.0,7.0,11.0,5.0,14.0,8.0,54.55,13.1,1.01176,17.8,6
2010-06-06,1.0,2.0,0.0,0.0,1.0,0.0,0.0,45.45,13.7,0.044610000000000004,18.5,6
2010-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,14.73,0.0,19.7,6
2010-06-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.87,15.83,0.036699999999999997,21.1,6
2010-06-09,0.0,4.0,0.0,0.0,0.0,0.0,0.0,27.8,17.23,0.06832,22.9,6
2010-06-10,48.0,14.0,11.0,11.0,11.0,15.0,10.0,26.67,16.03,1.40976,21.3,6
2010-06-11,49.0,22.0,16.0,20.0,19.0,23.0,18.0,46.52,14.43,2.18073,19.4,6
2010-06-12,25.0,14.0,7.0,7.0,6.0,12.0,6.0,49.61,13.93,1.04555,18.8,6
2010-06-13,36.0,23.0,20.0,12.0,16.0,22.0,15.0,59.14,15.83,1.9543500000000003,21.1,6
2010-06-14,20.0,17.0,18.0,22.0,20.0,27.0,24.0,68.55,16.13,2.26218,21.5,6
2010-06-15,2.0,1.0,1.0,1.0,1.0,2.0,1.0,71.86,16.23,0.13995,21.6,6
2010-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.41,17.93,0.0,23.9,6
2010-06-17,1.0,1.0,1.0,0.0,0.0,3.0,0.0,40.3,18.53,0.13862000000000002,24.8,6
2010-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,19.93,0.0,26.9,6
2010-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.26,19.53,0.0,26.3,6
2010-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,19.43,0.0,26.1,6
2010-06-21,4.0,132.0,92.0,66.0,7.0,16.0,91.0,67.0,19.03,5.70327,23.7,6
2010-06-22,1.0,10.0,8.0,2.0,1.0,0.0,4.0,64.63,19.23,0.31987000000000004,25.8,6
2010-06-23,0.0,46.0,20.0,13.0,7.0,1.0,16.0,57.88,19.23,1.4217299999999997,25.8,6
2010-06-24,4.0,3.0,10.0,5.0,6.0,3.0,4.0,48.26,18.13,0.42805,24.2,6
2010-06-25,7.0,3.0,4.0,4.0,6.0,6.0,4.0,38.92,16.53,0.48041,22.0,6
2010-06-26,1.0,3.0,4.0,1.0,1.0,2.0,0.0,32.83,18.83,0.1863,25.2,6
2010-06-27,55.0,37.0,32.0,71.0,33.0,47.0,29.0,62.63,18.53,4.613169999999999,24.8,6
2010-06-28,13.0,28.0,25.0,50.0,2.0,28.0,24.0,86.54,18.63,2.91066,24.9,6
2010-06-29,4.0,65.0,68.0,14.0,24.0,3.0,34.0,124.51,18.53,2.52838,24.8,6
2010-06-30,0.0,0.0,0.0,2.0,0.0,1.0,0.0,79.17,20.33,0.07376,27.5,6
2010-07-01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14,20.23,0.01635,26.2,7
2010-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.66,21.03,0.0,27.4,7
2010-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,21.43,0.0,28.1,7
2010-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.94,20.93,0.0,27.3,7
2010-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.63,21.73,0.0,28.0,7
2010-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.56,21.43,0.0,21.6,7
2010-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,21.23,0.0,16.8,7
2010-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.03,20.03,0.0,12.4,7
2010-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.15,20.13,0.0,10.0,7
2010-07-10,0.0,0.0,3.0,31.0,0.0,26.0,22.0,21.51,20.73,1.75224,8.35,7
2010-07-11,0.0,0.0,0.0,22.0,0.0,10.0,0.0,22.66,20.73,0.77466,27.0,7
2010-07-12,0.0,18.0,13.0,1.0,19.0,9.0,23.0,28.09,19.73,1.10705,25.4,7
2010-07-13,1.0,13.0,0.0,15.0,0.0,25.0,13.0,26.99,19.83,1.53841,25.6,7
2010-07-14,1.0,5.0,27.0,41.0,52.0,34.0,25.0,45.44,19.53,2.9164,25.1,7
2010-07-15,20.0,25.0,16.0,4.0,12.0,33.0,2.0,58.5,18.43,2.0126,23.6,7
2010-07-16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.99,18.83,0.00654,24.1,7
2010-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.21,19.23,0.0,24.7,7
2010-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,21.13,0.0,27.6,7
2010-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.44,20.43,0.0,26.5,7
2010-07-20,0.0,0.0,3.0,2.0,18.0,6.0,15.0,24.62,20.43,0.54676,26.5,7
2010-07-21,45.0,0.0,0.0,0.0,0.0,1.0,0.0,27.38,19.13,0.18385,24.6,7
2010-07-22,0.0,0.0,0.0,0.0,3.0,2.0,0.0,23.78,19.83,0.09494,25.6,7
2010-07-23,2.0,6.0,0.0,4.0,4.0,0.0,6.0,23.9,19.93,0.26616,20.8,7
2010-07-24,0.0,34.0,100.0,65.0,99.0,20.0,46.0,35.08,19.53,4.463289999999999,16.4,7
2010-07-25,4.0,46.0,11.0,51.0,22.0,9.0,16.0,65.94,18.53,2.46672,23.7,7
2010-07-26,37.0,31.0,28.0,21.0,24.0,32.0,31.0,81.45,18.73,2.8956299999999997,24.0,7
2010-07-27,7.0,4.0,5.0,9.0,10.0,13.0,4.0,94.92,16.83,0.88393,21.4,7
2010-07-28,15.0,11.0,12.0,9.0,15.0,26.0,11.0,72.59,17.53,1.6631900000000002,22.3,7
2010-07-29,0.0,12.0,41.0,54.0,11.0,7.0,45.0,72.86,20.33,2.2836799999999995,26.3,7
2010-07-30,4.0,19.0,11.0,4.0,32.0,16.0,12.0,78.25,19.83,1.4271500000000001,25.6,7
2010-07-31,0.0,0.0,0.0,9.0,0.0,8.0,0.0,63.35,20.23,0.46037,26.2,7
2010-08-01,0.0,1.0,0.0,5.0,3.0,12.0,1.0,64.72,20.63,0.5807199999999999,24.9,8
2010-08-02,0.0,0.0,0.0,0.0,0.0,5.0,0.0,57.65,21.13,0.1835,25.6,8
2010-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.82,21.23,0.0,25.8,8
2010-08-04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.18,21.63,0.00817,26.4,8
2010-08-05,5.0,0.0,0.0,0.0,0.0,0.0,0.0,36.84,19.93,0.01635,23.9,8
2010-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.28,19.83,0.0,23.8,8
2010-08-07,1.0,2.0,3.0,27.0,3.0,6.0,7.0,32.67,20.23,0.8673399999999999,24.3,8
2010-08-08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.46,20.13,0.018529999999999998,24.2,8
2010-08-09,16.0,24.0,4.0,0.0,10.0,0.0,5.0,34.75,20.23,0.6119699999999999,24.3,8
2010-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.32,21.43,0.0,26.1,8
2010-08-11,0.0,0.0,1.0,0.0,0.0,2.0,0.0,27.09,20.83,0.08157,25.2,8
2010-08-12,10.0,1.0,1.0,28.0,3.0,31.0,11.0,28.51,19.73,1.8355799999999998,23.6,8
2010-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.73,20.83,0.0,25.2,8
2010-08-14,0.0,1.0,2.0,36.0,3.0,12.0,1.0,24.76,20.63,1.17149,24.9,8
2010-08-15,6.0,1.0,3.0,0.0,6.0,0.0,1.0,25.07,20.03,0.11334,24.0,8
2010-08-16,130.0,9.0,2.0,20.0,40.0,20.0,4.0,40.3,18.93,2.02316,22.5,8
2010-08-17,24.0,5.0,9.0,1.0,21.0,4.0,5.0,32.73,18.73,0.5987699999999999,22.3,8
2010-08-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.48,19.43,0.036699999999999997,23.2,8
2010-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.85,20.03,0.0,24.0,8
