date,石門(mm),霞雲(mm),高義(mm),嘎拉賀(mm),玉峰(mm),鎮西堡(mm),巴陵(mm),石門水庫流量(cms),temperature
1997-03-29,25.0,16.0,17.0,6.0,14.0,8.0,9.0,31.22,11.73
1997-03-30,14.0,16.0,17.0,15.0,24.0,19.0,12.0,33.43,12.63
1997-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.69,14.33
1997-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.28,14.93
1997-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.38,15.93
1997-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.65,16.33
1997-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.06,15.33
1997-04-05,11.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72,11.73
1997-04-06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.14,9.63
1997-04-07,11.0,6.0,1.0,3.0,2.0,3.0,3.0,19.72,13.23
1997-04-08,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.02,15.73
1997-04-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.71,10.83
1997-04-10,10.0,7.0,3.0,10.0,4.0,13.0,4.0,16.46,9.23
1997-04-11,4.0,5.0,11.0,19.0,16.0,23.0,17.0,22.96,10.03
1997-04-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.57,12.83
1997-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.73,13.73
1997-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.24,14.43
1997-04-15,3.0,2.0,1.0,1.0,3.0,3.0,2.0,29.43,12.13
1997-04-16,39.0,41.0,24.0,31.0,31.0,23.0,20.0,28.56,11.53
1997-04-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.85,15.73
1997-04-18,0.0,3.0,3.0,6.0,14.0,1.0,10.0,23.39,14.03
1997-04-19,0.0,7.0,2.0,6.0,9.0,0.0,5.0,18.35,11.93
1997-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.47,14.13
1997-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.03,15.63
1997-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.97,11.83
1997-04-23,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.86,10.53
1997-04-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.76,11.03
1997-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.83,11.33
1997-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.19,12.43
1997-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93,13.83
1997-04-28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.29,16.53
1997-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56,16.83
1997-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85,16.23
1997-05-01,30.0,104.0,15.0,2.0,3.0,4.0,4.0,16.59,17.13
1997-05-02,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.96,18.23
1997-05-03,0.0,1.0,3.0,2.0,3.0,3.0,2.0,13.99,17.73
1997-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97,17.83
1997-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.03,17.83
1997-05-06,2.0,8.0,8.0,15.0,14.0,36.0,10.0,26.85,17.33
1997-05-07,40.0,42.0,16.0,4.0,38.0,7.0,6.0,31.46,16.53
1997-05-08,22.0,20.0,6.0,13.0,5.0,13.0,10.0,27.65,17.43
1997-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.73,11.63
1997-05-10,1.0,0.0,0.0,10.0,0.0,7.0,0.0,16.22,15.73
1997-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.65,17.53
1997-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.65,17.93
1997-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.46,18.33
1997-05-14,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.45,20.03
1997-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,20.63
1997-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,20.83
1997-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.21,15.83
1997-05-18,32.0,21.0,18.0,22.0,27.0,24.0,18.0,17.28,16.23
1997-05-19,3.0,1.0,0.0,0.0,0.0,1.0,0.0,23.24,16.93
1997-05-20,32.0,42.0,18.0,7.0,8.0,20.0,7.0,28.79,15.83
1997-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.96,15.13
1997-05-22,0.0,0.0,1.0,4.0,6.0,5.0,3.0,23.73,12.33
1997-05-23,53.0,26.0,21.0,18.0,25.0,21.0,20.0,56.3,13.03
1997-05-24,64.0,43.0,28.0,33.0,43.0,45.0,23.0,70.45,14.43
1997-05-25,0.0,0.0,1.0,1.0,0.0,2.0,0.0,48.3,14.53
1997-05-26,0.0,0.0,0.0,1.0,6.0,2.0,1.0,39.52,16.73
1997-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04,17.03
1997-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,17.43
1997-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28,17.53
1997-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.73,17.03
1997-05-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28,18.33
1997-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,18.83
1997-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.98,17.13
1997-06-03,130.0,60.0,24.0,36.0,32.0,16.0,26.0,40.92,17.33
1997-06-04,1.0,32.0,4.0,1.0,1.0,1.0,23.0,43.69,16.23
1997-06-05,34.0,41.0,50.0,38.0,48.0,30.0,53.0,68.84,16.73
1997-06-06,24.0,25.0,13.0,16.0,18.0,20.0,14.0,70.32,18.13
1997-06-07,0.0,81.0,33.0,24.0,3.0,4.0,5.0,54.62,18.23
1997-06-08,3.0,4.0,0.0,5.0,6.0,7.0,15.0,38.03,20.73
1997-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.68,13.36
1997-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.32,19.93
1997-06-11,27.0,28.0,17.0,43.0,22.0,71.0,14.0,176.03,16.13
1997-06-12,118.0,79.0,33.0,17.0,36.0,20.0,14.0,101.05,18.43
1997-06-13,19.0,13.0,8.0,8.0,8.0,4.0,18.0,75.18,17.83
1997-06-14,38.0,17.0,9.0,9.0,6.0,8.0,11.0,181.13,12.63
1997-06-15,68.0,100.0,76.0,92.0,90.0,88.0,89.0,314.32,11.6
1997-06-16,48.0,71.0,51.0,54.0,57.0,59.0,52.0,318.93,11.73
1997-06-17,36.0,41.0,45.0,38.0,38.0,42.0,43.0,221.49,15.73
1997-06-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.55,15.23
1997-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.7,16.43
1997-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.25,18.83
1997-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.99,18.63
1997-06-22,27.0,94.0,37.0,12.0,3.0,17.0,7.0,267.15,18.53
1997-06-23,42.0,210.0,64.0,49.0,41.0,5.0,17.0,284.85,18.03
1997-06-24,9.5,13.0,18.0,29.0,8.0,7.0,41.0,309.95,18.03
1997-06-25,53.5,103.0,94.0,35.0,25.0,39.0,21.0,308.64,19.03
1997-06-26,0.0,1.0,1.0,0.0,0.0,2.0,0.0,106.91,19.53
1997-06-27,0.0,0.0,2.0,16.0,0.0,0.0,1.0,103.89,18.33
1997-06-28,43.5,25.0,36.0,10.0,21.0,3.0,9.0,116.25,18.53
1997-06-29,4.0,25.0,72.0,12.0,49.0,1.0,25.0,142.73,17.73
1997-06-30,94.0,12.0,1.0,3.0,9.0,7.0,0.0,88.38,17.53
1997-07-01,60.5,8.0,1.0,6.0,1.0,1.0,7.0,86.84,17.93
1997-07-02,14.5,31.0,25.0,34.0,16.0,21.0,18.0,116.03,17.43
1997-07-03,4.5,13.0,16.0,90.0,9.0,21.0,50.0,115.22,17.43
1997-07-04,7.5,6.0,5.0,9.0,6.0,10.0,6.0,175.99,17.53
1997-07-05,42.5,82.0,95.0,47.0,87.0,40.0,49.0,174.92,17.43
1997-07-06,8.5,4.0,2.0,4.0,2.0,4.0,2.0,110.75,18.73
1997-07-07,0.0,0.0,0.0,7.0,0.0,0.0,0.0,83.68,19.23
1997-07-08,1.0,0.0,0.0,2.0,0.0,0.0,0.0,77.58,19.53
1997-07-09,6.0,6.0,2.0,14.0,3.0,3.0,1.0,75.27,18.63
1997-07-10,25.5,10.0,13.0,12.0,0.0,9.0,17.0,86.07,18.93
1997-07-11,31.0,21.0,1.0,24.0,1.0,0.0,20.0,75.07,19.03
1997-07-12,5.5,1.0,0.0,0.0,0.0,0.0,0.0,62.95,19.73
1997-07-13,0.0,4.0,4.0,8.0,0.0,5.0,3.0,63.64,18.63
1997-07-14,0.0,1.0,1.0,2.0,1.0,3.0,1.0,59.74,18.33
1997-07-15,13.5,42.0,10.0,23.0,9.0,7.0,14.0,65.78,18.03
1997-07-16,1.5,5.0,23.0,9.0,30.0,49.0,13.0,66.19,18.83
1997-07-17,14.0,42.0,26.0,6.0,29.0,18.0,16.0,117.51,18.13
1997-07-18,3.5,86.0,27.0,2.0,5.0,2.0,17.0,115.64,18.83
1997-07-19,1.5,46.0,8.0,17.0,30.0,17.0,16.0,103.06,19.13
1997-07-20,5.0,10.0,0.0,1.0,0.0,0.0,2.0,73.39,19.63
1997-07-21,0.0,18.0,4.0,0.0,0.0,5.0,6.0,66.79,19.63
1997-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.94,20.03
1997-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.58,19.83
1997-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.87,19.33
1997-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.58,19.13
1997-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.81,19.33
1997-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.94,19.93
1997-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,20.33
1997-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.26,20.73
1997-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.81,21.13
1997-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.58,20.23
1997-08-01,6.5,12.0,41.0,3.0,0.0,14.0,33.0,35.11,20.43
1997-08-02,0.0,11.0,6.0,2.0,49.0,5.0,40.0,31.65,18.93
1997-08-03,0.0,0.0,1.0,1.0,1.0,2.0,1.0,30.78,19.73
1997-08-04,8.0,17.0,20.0,6.0,31.0,21.0,9.0,31.04,19.73
1997-08-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.34,20.03
1997-08-06,5.0,39.0,1.0,0.0,1.0,0.0,1.0,30.32,20.63
1997-08-07,0.0,1.0,6.0,0.0,2.0,0.0,1.0,23.46,20.73
1997-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,21.33
1997-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.23,19.23
1997-08-10,0.0,0.0,0.0,8.0,0.0,0.0,7.0,22.12,18.13
1997-08-11,2.0,0.0,0.0,1.0,0.0,2.0,0.0,22.73,17.53
1997-08-12,3.5,1.0,1.0,2.0,2.0,5.0,1.0,38.5,19.23
1997-08-13,4.0,58.0,10.0,11.0,0.0,1.0,9.0,33.49,19.43
1997-08-14,0.5,23.0,14.0,3.0,0.0,0.0,0.0,32.72,19.73
1997-08-15,13.5,14.0,8.0,27.0,6.0,21.0,11.0,30.68,20.03
1997-08-16,0.0,0.0,2.0,1.0,0.0,1.0,1.0,25.24,18.83
1997-08-17,2.5,2.0,239.0,1.0,10.0,1.0,1.0,198.79,17.03
1997-08-18,57.0,197.0,420.0,103.0,325.0,149.0,152.0,2393.88,16.43
1997-08-19,243.0,247.0,0.0,275.0,512.0,284.0,163.0,626.31,19.43
1997-08-20,0.5,7.0,1.0,2.0,1.0,5.0,5.0,314.7,19.63
1997-08-21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,192.93,19.13
1997-08-22,3.0,0.0,1.0,0.0,0.0,0.0,0.0,141.71,19.83
1997-08-23,9.0,11.0,0.0,0.0,0.0,0.0,0.0,112.66,19.63
1997-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.88,19.43
1997-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.82,19.13
1997-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.74,19.83
1997-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.26,20.43
1997-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.41,19.83
1997-08-29,7.5,80.0,162.0,228.0,90.0,69.0,227.0,857.73,16.53
1997-08-30,71.5,176.0,140.0,142.0,92.0,122.0,191.0,342.51,19.33
1997-08-31,2.0,0.0,0.0,2.0,3.0,2.0,0.0,210.37,19.13
1997-09-01,0.5,19.0,0.0,4.0,2.0,4.0,0.0,165.18,19.53
1997-09-02,0.0,0.0,1.0,0.0,0.0,8.0,0.0,141.79,19.63
1997-09-03,4.0,11.0,2.0,1.0,0.0,2.0,4.0,129.75,19.53
1997-09-04,0.0,2.0,8.0,9.0,2.0,21.0,19.0,141.74,18.03
1997-09-05,30.0,22.0,12.0,30.0,40.0,55.0,21.0,152.12,17.93
1997-09-06,0.0,0.0,1.0,5.0,3.0,3.0,1.0,114.0,18.63
1997-09-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,117.03,18.43
1997-09-08,11.5,103.0,47.0,48.0,23.0,10.0,23.0,122.59,17.23
1997-09-09,0.0,21.0,6.0,4.0,5.0,27.0,3.0,104.56,19.03
1997-09-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87.3,19.63
1997-09-11,0.0,3.0,6.0,0.0,2.0,1.0,3.0,80.48,19.93
1997-09-12,0.0,4.0,0.0,0.0,0.0,0.0,0.0,69.01,18.73
1997-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6,17.63
1997-09-14,2.5,4.0,3.0,8.0,1.0,2.0,6.0,70.43,16.83
1997-09-15,10.0,49.0,21.0,10.0,15.0,2.0,14.0,67.06,16.13
1997-09-16,5.0,3.0,1.0,1.0,0.0,0.0,1.0,54.65,16.13
1997-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8,16.03
1997-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.41,15.93
1997-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.92,16.23
1997-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.98,16.23
1997-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,14.63
1997-09-22,0.0,0.0,0.0,3.0,0.0,2.0,1.0,40.19,15.53
1997-09-23,0.0,0.0,0.0,1.0,0.0,20.0,1.0,38.72,15.03
1997-09-24,0.0,0.0,0.0,1.0,0.0,22.0,0.0,36.31,15.53
1997-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.35,16.73
1997-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,14.83
1997-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.17,12.33
1997-09-28,7.0,5.0,0.0,0.0,0.0,0.0,0.0,34.48,10.83
1997-09-29,23.5,17.0,15.0,15.0,23.0,0.0,18.0,39.21,13.23
1997-09-30,23.0,26.0,20.0,23.0,25.0,0.0,26.0,45.47,15.53
1997-10-01,12.0,4.0,6.0,13.0,14.0,26.0,10.0,39.54,16.03
1997-10-02,0.0,0.0,0.0,5.0,0.0,2.0,1.0,38.34,16.43
1997-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.67,17.13
1997-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.01,17.93
1997-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24,15.63
1997-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,13.83
1997-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.96,15.13
1997-10-08,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.73,15.33
1997-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.69,15.73
1997-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,14.03
1997-10-11,12.5,17.0,8.0,11.0,10.0,11.0,7.0,25.06,14.63
1997-10-12,1.0,2.0,0.0,0.0,0.0,0.0,0.0,24.44,16.23
1997-10-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.87,17.03
1997-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.27,16.53
1997-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.64,17.33
1997-10-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.86,16.33
1997-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61,15.33
1997-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.18,14.53
1997-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.11,15.93
1997-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.33,16.73
1997-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,16.73
1997-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.21,16.03
1997-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,14.43
1997-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,14.03
1997-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94,14.03
1997-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.97,14.83
1997-10-27,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.8,12.03
1997-10-28,0.0,0.0,0.0,1.0,0.0,0.0,3.0,15.62,12.03
1997-10-29,1.5,1.0,0.0,1.0,1.0,0.0,1.0,19.53,11.73
1997-10-30,18.0,18.0,19.0,17.0,14.0,14.0,19.0,21.69,11.53
1997-10-31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.55,10.03
1997-11-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.79,11.43
1997-11-02,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17.94,13.23
1997-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,13.93
1997-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.77,11.83
1997-11-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.23,9.33
1997-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.95,11.23
1997-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64,11.53
1997-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,12.33
1997-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.56,12.93
1997-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.85,13.93
1997-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.47,14.63
1997-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.81,15.53
1997-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.96,15.23
1997-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18,14.93
1997-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.97,15.13
1997-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.39,15.13
1997-11-17,8.0,31.0,2.0,1.0,5.0,0.0,3.0,16.9,6.53
1997-11-18,15.5,6.0,2.0,5.0,0.0,1.0,3.0,9.2,6.73
1997-11-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.05,11.63
1997-11-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.67,12.93
1997-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72,13.53
1997-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05,12.23
1997-11-23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.81,10.63
1997-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.71,13.73
1997-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84,14.93
1997-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.99,12.13
1997-11-27,16.0,10.0,11.0,9.0,16.0,4.0,13.0,17.39,14.83
1997-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.68,14.73
1997-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,12.93
1997-11-30,2.0,4.0,0.0,2.0,0.0,0.0,0.0,8.64,11.03
1997-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,11.33
1997-12-02,6.0,7.0,3.0,9.0,2.0,5.0,5.0,8.95,5.83
1997-12-03,1.5,0.0,0.0,3.0,0.0,0.0,0.0,9.57,6.53
1997-12-04,1.5,1.0,0.0,1.0,0.0,1.0,1.0,7.95,11.03
1997-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68,12.73
1997-12-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.11,13.33
1997-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95,10.33
1997-12-08,25.0,22.0,13.0,15.0,10.0,10.0,23.0,14.11,4.83
1997-12-09,10.5,5.0,4.0,4.0,3.0,1.0,2.0,11.3,3.63
1997-12-10,0.0,0.0,1.0,1.0,0.0,1.0,0.0,10.96,3.23
1997-12-11,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11.33,2.53
1997-12-12,10.5,5.0,1.0,1.0,4.0,4.0,2.0,9.23,5.53
1997-12-13,1.5,2.0,2.0,1.0,1.0,1.0,0.0,9.73,5.83
1997-12-14,0.5,0.0,0.0,0.0,0.0,0.0,1.0,8.64,8.63
1997-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44,9.53
1997-12-16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.84,11.53
1997-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,11.33
1997-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74,10.83
1997-12-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.37,13.53
1997-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,12.83
1997-12-21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.47,11.73
1997-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53,9.43
1997-12-23,1.0,0.0,0.0,2.0,0.0,0.0,0.0,11.22,7.43
1997-12-24,22.5,14.0,6.0,9.0,7.0,10.0,6.0,9.54,8.13
1997-12-25,1.0,2.0,1.0,1.0,0.0,0.0,0.0,9.48,9.33
1997-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.53,10.93
1997-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,10.83
1997-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.15,12.43
1997-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,11.93
1997-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,9.03
1997-12-31,5.5,1.0,0.0,0.0,0.0,0.0,0.0,6.85,10.63
1998-01-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.57,10.03
1998-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,9.53
1998-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,12.13
1998-01-04,0.5,0.0,0.0,0.0,0.0,0.0,1.0,6.02,7.23
1998-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,5.03
1998-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03,7.93
1998-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11,10.43
1998-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,11.33
1998-01-09,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.05,10.43
1998-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23,12.13
1998-01-11,0.5,8.0,1.0,1.0,0.0,0.0,0.0,5.56,11.73
1998-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61,6.23
1998-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,9.23
1998-01-14,43.0,35.0,34.0,27.0,38.0,33.0,30.0,7.44,10.43
1998-01-15,82.0,71.0,74.0,64.0,77.0,83.0,64.0,76.9,5.53
1998-01-16,0.5,0.0,0.0,0.0,0.0,1.0,0.0,42.94,6.33
1998-01-17,24.0,17.0,14.0,12.0,23.0,19.0,14.0,25.33,7.73
1998-01-18,5.0,2.0,2.0,2.0,0.0,0.0,2.0,27.46,2.23
1998-01-19,1.0,0.0,0.0,2.0,0.0,0.0,0.0,20.27,1.43
1998-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.01,5.53
1998-01-21,1.5,0.0,0.0,0.0,0.0,0.0,0.0,13.79,5.93
1998-01-22,0.5,0.0,0.0,0.0,0.0,0.0,0.0,11.26,7.23
1998-01-23,30.5,16.0,12.0,10.0,14.0,12.0,11.0,17.36,3.53
1998-01-24,3.0,11.0,18.0,16.0,14.0,23.0,17.0,18.2,1.13
1998-01-25,5.5,3.0,3.0,2.0,2.0,2.0,4.0,22.12,0.33
1998-01-26,2.5,2.0,0.0,3.0,1.0,2.0,2.0,19.53,3.43
1998-01-27,1.5,0.0,0.0,0.0,0.0,0.0,0.0,17.88,7.13
1998-01-28,16.0,9.0,2.0,2.0,0.0,0.0,1.0,16.79,3.53
1998-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.49,3.03
1998-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.38,5.63
1998-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,8.23
1998-02-01,1.0,2.0,0.0,1.0,0.0,1.0,0.0,11.22,7.73
1998-02-02,0.5,0.0,0.0,0.0,0.0,0.0,0.0,11.33,8.83
1998-02-03,3.5,0.0,0.0,0.0,0.0,0.0,0.0,9.66,8.83
1998-02-04,33.0,16.0,16.0,8.0,12.0,10.0,11.0,13.51,3.53
1998-02-05,24.5,23.0,27.0,24.0,28.0,29.0,24.0,26.16,0.83
1998-02-06,45.0,41.0,33.0,27.0,32.0,31.0,32.0,48.56,2.23
1998-02-07,23.5,20.0,17.0,21.0,19.0,29.0,17.0,140.12,3.03
1998-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.4,5.83
1998-02-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.78,7.83
1998-02-10,2.0,4.0,0.0,1.0,0.0,0.0,1.0,37.27,8.23
1998-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.67,9.13
1998-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.96,12.23
1998-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,13.43
1998-02-14,36.5,20.0,16.0,16.0,26.0,24.0,15.0,26.4,12.03
